,"('C', '_Time/us')","('C', '_Amplitude/mV')"
1680,33.60000000000537,10.005612742634764
1681,33.620000000005376,10.760631091524486
1682,33.64000000000538,11.473926721650269
1683,33.66000000000538,12.144850672714975
1684,33.680000000005386,12.772832857664712
1685,33.70000000000539,13.357383559718965
1686,33.72000000000539,13.898094811054097
1687,33.740000000005395,14.394641649852272
1688,33.7600000000054,14.846783252597984
1689,33.7800000000054,15.254363938664829
1690,33.800000000005404,15.61731404441511
1691,33.82000000000541,15.935650664208902
1692,33.84000000000541,16.20947825590568
1693,33.860000000005414,16.43898910863509
1694,33.88000000000542,16.624463670802072
1695,33.90000000000542,16.766270736500495
1696,33.92000000000542,16.86486748870551
1697,33.940000000005426,16.920799397832987
1698,33.96000000000543,16.93469997445811
1699,33.98000000000543,16.90729037521132
1700,34.000000000005436,16.83937886108401
1701,34.02000000000544,16.7318601076021
1702,34.04000000000544,16.585714366551304
1703,34.060000000005445,16.402006479168957
1704,34.08000000000545,16.181884740943158
1705,34.10000000000545,15.92657961839796
1706,34.120000000005454,15.637402318474571
1707,34.14000000000546,15.315743211352576
1708,34.16000000000546,14.963070107795257
1709,34.180000000005464,14.580926392334137
1710,34.20000000000547,14.170929013847609
1711,34.22000000000547,13.734766335323629
1712,34.24000000000547,13.274195844830277
1713,34.260000000005476,12.791041729952973
1714,34.28000000000548,12.287192318191881
1715,34.30000000000548,11.764597386036868
1716,34.320000000005486,11.225265339674872
1717,34.34000000000549,10.67126027050372
1718,34.36000000000549,10.1046988888513
1719,34.380000000005495,9.527747339520742
1720,34.4000000000055,8.942617902993629
1721,34.4200000000055,8.351565586340573
1722,34.440000000005504,7.756884608091379
1723,34.46000000000551,7.1609047815212055
1724,34.48000000000551,6.5659878010097374
1725,34.500000000005514,5.974523436316744
1726,34.52000000000552,5.388925639808331
1727,34.54000000000552,4.8116285718476
1728,34.56000000000552,4.245082549735098
1729,34.580000000005526,3.6917499257556585
1730,34.60000000000553,3.1541009000417297
1731,34.62000000000553,2.6346092741239886
1732,34.640000000005536,2.1357481511779866
1733,34.66000000000554,1.659985589116886
1734,34.68000000000554,1.2097802128069544
1735,34.700000000005545,0.7875767918053417
1736,34.72000000000555,0.3958017901264345
1737,34.74000000000555,0.03685889465264376
1738,34.760000000005554,-0.28687547110675327
1739,34.78000000000556,-0.5730566411184452
1740,34.80000000000556,-0.8193762019241169
1741,34.820000000005564,-1.0235664818087848
1742,34.84000000000557,-1.1834050270512537
1743,34.86000000000557,-1.2967190582299182
1744,34.88000000000557,-1.3613898995203095
1745,34.900000000005576,-1.3753573738962017
1746,34.92000000000558,-1.3366241571339992
1747,34.94000000000558,-1.2432600835160952
1748,34.960000000005586,-1.0934063961355895
1749,34.98000000000559,-0.885279934727432
1750,35.00000000000559,-0.6171772539727512
1751,35.020000000005595,-0.28747866527127086
1752,35.0400000000056,0.10534780497801786
1753,35.0600000000056,0.5627425474830708
1754,35.080000000005604,1.0860505993782066
1755,35.10000000000561,1.6765179774921728
1756,35.12000000000561,2.335288122216458
1757,35.140000000005614,3.0633984585104743
1758,35.16000000000562,3.8617770804725087
1759,35.18000000000562,4.73123956577453
1760,35.20000000000562,5.672485926124656
1761,35.220000000005626,6.686097699774095
1762,35.24000000000563,7.772535191926244
1763,35.26000000000563,8.932134868745047
1764,35.280000000005636,10.165106910473638
1765,35.30000000000564,11.471532928996307
1766,35.32000000000564,12.85136385497674
1767,35.340000000005645,14.304417999502276
1768,35.36000000000565,15.830379294948713
1769,35.38000000000565,17.428795719560103
1770,35.40000000000566,19.09907791000258
1771,35.420000000005665,20.840497965919123
1772,35.44000000000567,22.65218845025808
1773,35.46000000000567,24.533141588896736
1774,35.480000000005674,26.482208672824186
1775,35.50000000000568,28.498099665869027
1776,35.52000000000568,30.579383020692834
1777,35.54000000000568,32.72448570548253
1778,35.56000000000569,34.93169344349081
1779,35.58000000000569,37.19915116728056
1780,35.60000000000569,39.52486368923196
1781,35.620000000005696,41.90669658956928
1782,35.6400000000057,44.34237732285777
1783,35.6600000000057,46.82949654361205
1784,35.680000000005705,49.365509651343125
1785,35.70000000000571,51.94773855505686
1786,35.72000000000571,54.5733736568955
1787,35.740000000005715,57.239476054296524
1788,35.76000000000572,59.942979959717434
1789,35.78000000000572,62.68069533665657
1790,35.800000000005724,65.44931075037273
1791,35.82000000000573,68.24539643138193
1792,35.84000000000573,71.06540754949039
1793,35.86000000000573,73.9056876957956
1794,35.88000000000574,76.76247256976983
1795,35.90000000000574,79.63189386821676
1796,35.92000000000574,82.50998337257708
1797,35.940000000005746,85.39267723074536
1798,35.96000000000575,88.27582042924509
1799,35.98000000000575,91.15517145130447
1800,36.000000000005755,94.02640711607206
1801,36.02000000000576,96.88512759390738
1802,36.04000000000576,99.72686159239464
1803,36.060000000005765,102.54707170743511
1804,36.08000000000577,105.34115993348958
1805,36.10000000000577,108.10447332677329
1806,36.120000000005774,110.83230981492787
1807,36.14000000000578,113.51992414643861
1808,36.16000000000578,116.1625339728109
1809,36.18000000000578,118.75532605627185
1810,36.20000000000579,121.29346259552548
1811,36.22000000000579,123.77208766186438
1812,36.24000000000579,126.18633373771809
1813,36.260000000005796,128.53132834951242
1814,36.2800000000058,130.8022007865102
1815,36.3000000000058,132.99408889712046
1816,36.320000000005805,135.10214595397963
1817,36.34000000000581,137.1215475789446
1818,36.36000000000581,139.04749871898127
1819,36.380000000005815,140.87524066378558
1820,36.40000000000582,142.60005809584578
1821,36.42000000000582,144.21728616353118
1822,36.440000000005824,145.72231756768775
1823,36.46000000000583,147.1106096521228
1824,36.48000000000583,148.37769148828517
1825,36.500000000005834,149.5191709443681
1826,36.52000000000584,150.53074172901862
1827,36.54000000000584,151.40819039978476
1828,36.56000000000584,152.14740332640832
1829,36.580000000005846,152.74437359905446
1830,36.60000000000585,153.19520787156847
1831,36.62000000000585,153.49613312986145
1832,36.640000000005855,153.643503375553
1833,36.66000000000586,153.6338062150421
1834,36.68000000000586,153.46366934422548
1835,36.700000000005865,153.12986691915816
1836,36.72000000000587,152.62932580302663
1837,36.74000000000587,151.95913167990494
1838,36.760000000005874,151.11653502587149
1839,36.78000000000588,150.09895692818966
1840,36.80000000000588,148.90399474338955
1841,36.820000000005884,147.52942758524304
1842,36.84000000000589,145.9732216337822
1843,36.86000000000589,144.23353525669594
1844,36.88000000000589,142.3087239346225
1845,36.900000000005896,140.19734498206276
1846,36.9200000000059,137.89816205585424
1847,36.9400000000059,135.4101494433737
1848,36.960000000005905,132.73249612287407
1849,36.98000000000591,129.86460958861713
1850,37.00000000000591,126.80611943372416
1851,37.020000000005915,123.55688068394215
1852,37.04000000000592,120.11697687580953
1853,37.06000000000592,116.48672287300069
1854,37.080000000005924,112.66666741493475
1855,37.10000000000593,108.65759539205098
1856,37.12000000000593,104.46052984248011
1857,37.140000000005934,100.07673366517076
1858,37.16000000000594,95.50771104488072
1859,37.18000000000594,90.75520858478669
1860,37.20000000000594,85.8212161428307
1861,37.220000000005946,80.70796736828524
1862,37.24000000000595,75.41793993539368
1863,37.26000000000595,69.95385547132054
1864,37.280000000005955,64.31867917603128
1865,37.30000000000596,58.51561913211485
1866,37.32000000000596,52.54812530295389
1867,37.340000000005965,46.4198882180492
1868,37.36000000000597,40.13483734470669
1869,37.38000000000597,33.697139145703915
1870,37.400000000005974,27.11119482295995
1871,37.42000000000598,20.381637747644884
1872,37.44000000000599,13.513330577578431
1873,37.46000000000599,6.511362063178204
1874,37.480000000005994,-0.6189564563648039
1875,37.500000000006,-7.872094864593282
1876,37.520000000006,-15.242308384469087
1877,37.540000000006,-22.723641997323927
1878,37.560000000006006,-30.30993516074751
1879,37.58000000000601,-37.99482682168196
1880,37.60000000000601,-45.771760720583735
1881,37.620000000006016,-53.63399098211542
1882,37.64000000000602,-61.57458798743143
1883,37.66000000000602,-69.5864445227303
1884,37.680000000006025,-77.66228219835888
1885,37.70000000000603,-85.79465813237276
1886,37.72000000000603,-93.97597189208132
1887,37.740000000006034,-102.19847268673998
1888,37.76000000000604,-110.45426680418906
1889,37.78000000000604,-118.73532528388759
1890,37.800000000006044,-127.03349181844467
1891,37.82000000000605,-135.34049087541717
1892,37.84000000000605,-143.64793603081466
1893,37.86000000000605,-151.94733850543483
1894,37.880000000006056,-160.23011589485404
1895,37.90000000000606,-168.48760108359048
1896,37.92000000000606,-176.71105133368343
1897,37.940000000006066,-184.89165753765485
1898,37.96000000000607,-193.02055362555927
1899,37.98000000000607,-201.08882611558286
1900,38.000000000006075,-209.08752379741014
1901,38.02000000000608,-217.00766753736477
1902,38.04000000000608,-224.8402601941105
1903,38.060000000006085,-232.57629663351494
1904,38.08000000000609,-240.206773831086
1905,38.10000000000609,-247.72270105023554
1906,38.120000000006094,-255.11511008446246
1907,38.1400000000061,-262.3750655514191
1908,38.1600000000061,-269.4936752266948
1909,38.1800000000061,-276.46210040505093
1910,38.200000000006106,-283.27156627674395
1911,38.22000000000611,-289.913372306502
1912,38.24000000000611,-296.37890260265686
1913,38.260000000006116,-302.6596362638916
1914,38.28000000000612,-308.7471576910363
1915,38.30000000000612,-314.6331668513286
1916,38.320000000006125,-320.3094894825633
1917,38.34000000000613,-325.76808722457497
1918,38.36000000000613,-331.0010676655329
1919,38.380000000006135,-336.0006942905785
1920,38.40000000000614,-340.7593963204088
1921,38.42000000000614,-345.26977842748806
1922,38.440000000006144,-349.52463031767604
1923,38.46000000000615,-353.5169361651719
1924,38.48000000000615,-357.2398838888103
1925,38.50000000000615,-360.68687425789136
1926,38.520000000006156,-363.85152981588703
1927,38.54000000000616,-366.7277036105516
1928,38.56000000000616,-369.30948771914996
1929,38.580000000006166,-371.5912215577293
1930,38.60000000000617,-373.5674999635855
1931,38.62000000000617,-375.23318104030415
1932,38.640000000006175,-376.58339375501816
1933,38.66000000000618,-377.613545277779
1934,38.68000000000618,-378.31932805322305
1935,38.700000000006185,-378.6967265950042
1936,38.72000000000619,-378.7420239937661
1937,38.74000000000619,-378.45180812974445
1938,38.760000000006194,-377.8229775814211
1939,38.7800000000062,-376.85274722198545
1940,38.8000000000062,-375.5386534957137
1941,38.8200000000062,-373.8785593667364
1942,38.84000000000621,-371.87065893303424
1943,38.86000000000621,-369.5134816988885
1944,38.88000000000621,-366.8058964993959
1945,38.900000000006216,-363.7471150710588
1946,38.92000000000622,-360.336695262875
1947,38.94000000000622,-356.57454388275573
1948,38.960000000006225,-352.4609191745279
1949,38.98000000000623,-347.9964329212089
1950,39.00000000000623,-343.1820521706677
1951,39.020000000006235,-338.01910058023265
1952,39.04000000000624,-332.5092593772504
1953,39.06000000000624,-326.65456793304736
1954,39.080000000006244,-320.45742394819985
1955,39.10000000000625,-313.9205832474746
1956,39.12000000000625,-307.0471591832607
1957,39.14000000000625,-299.84062164677476
1958,39.16000000000626,-292.30479568678186
1959,39.18000000000626,-284.44385973603994
1960,39.20000000000626,-276.2623434461377
1961,39.220000000006266,-267.7651251318592
1962,39.24000000000627,-258.9574288266679
1963,39.26000000000627,-249.84482095136988
1964,39.280000000006275,-240.433206598464
1965,39.30000000000628,-230.72882543515396
1966,39.32000000000628,-220.7382472284386
1967,39.340000000006285,-210.468366996154
1968,39.36000000000629,-199.92639978827856
1969,39.38000000000629,-189.11987510325446
1970,39.400000000006294,-178.0566309445109
1971,39.4200000000063,-166.74480752280357
1972,39.4400000000063,-155.19284061040165
1973,39.46000000000631,-143.40945455357013
1974,39.480000000006314,-131.40365495020166
1975,39.50000000000632,-119.18472099984444
1976,39.52000000000632,-106.76219753376881
1977,39.54000000000632,-94.1458867330863
1978,39.560000000006326,-81.34583954331315
1979,39.58000000000633,-68.37234679412305
1980,39.60000000000633,-55.235930033387014
1981,39.620000000006335,-41.94733208493524
1982,39.64000000000634,-28.51750733980187
1983,39.66000000000634,-14.957611791029136
1984,39.680000000006345,-1.2789928224106661
1985,39.70000000000635,12.506821238158444
1986,39.72000000000635,26.38813178977767
1987,39.740000000006354,40.35308084287229
1988,39.76000000000636,54.38966210530135
1989,39.78000000000636,68.48573225854379
1990,39.800000000006364,82.62902241204354
1991,39.82000000000637,96.80714972358581
1992,39.84000000000637,111.00762917338506
1993,39.86000000000637,125.2178854793841
1994,39.880000000006376,139.42526514110128
1995,39.90000000000638,153.61704859921483
1996,39.92000000000638,167.7804624979396
1997,39.940000000006386,181.90269203713547
1998,39.96000000000639,195.97089340098242
1999,39.98000000000639,209.97220624997203
2000,40.000000000006395,223.89376626289683
2001,40.0200000000064,237.72271771546036
2002,40.0400000000064,251.44622608209505
2003,40.060000000006404,265.05149064755136
2004,40.08000000000641,278.52575711481416
2005,40.10000000000641,291.85633019590904
2006,40.120000000006414,305.03058617219216
2007,40.14000000000642,318.035985410749
2008,40.16000000000642,330.8600848235897
2009,40.18000000000642,343.490550256395
2010,40.200000000006426,355.91516879365844
2011,40.22000000000643,368.1218609671676
2012,40.24000000000643,380.0986928548878
2013,40.260000000006436,391.83388805743607
2014,40.28000000000644,403.315839539494
2015,40.30000000000644,414.533121323649
2016,40.320000000006445,425.47450002434624
2017,40.34000000000645,436.12894620981024
2018,40.36000000000645,446.48564558000294
2019,40.380000000006454,456.53400994889995
2020,40.40000000000646,466.26368801959194
2021,40.42000000000646,475.66457594096477
2022,40.440000000006464,484.7268276349593
2023,40.46000000000647,493.4408648836833
2024,40.48000000000647,501.79738716591993
2025,40.50000000000647,509.7873812328687
2026,40.520000000006476,517.4021304132509
2027,40.54000000000648,524.6332236382251
2028,40.56000000000648,531.4725641768744
2029,40.580000000006486,537.9123780733552
2030,40.60000000000649,543.9452222771413
2031,40.62000000000649,549.5639924581344
2032,40.640000000006495,554.7619304987767
2033,40.6600000000065,559.5326316556578
2034,40.6800000000065,563.870051383478
2035,40.700000000006504,567.7685118146132
2036,40.72000000000651,571.2227078878982
2037,40.74000000000651,574.2277131206469
2038,40.760000000006514,576.7789850183112
2039,40.78000000000652,578.8723701165857
2040,40.80000000000652,580.5041086511649
2041,40.82000000000652,581.6708388507693
2042,40.840000000006526,582.3696008494642
2043,40.86000000000653,582.59784021471
2044,40.88000000000653,582.3534110879949
2045,40.900000000006536,581.6345789353243
2046,40.92000000000654,580.4400229052509
2047,40.94000000000654,578.7688377925537
2048,40.960000000006545,576.620535606093
2049,40.98000000000655,573.9950467397839
2050,41.00000000000655,570.8927207460541
2051,41.020000000006554,567.3143267115626
2052,41.04000000000656,563.2610532353744
2053,41.06000000000656,558.7345080102011
2054,41.080000000006564,553.7367170077194
2055,41.10000000000657,548.2701232693968
2056,41.12000000000657,542.3375853046493
2057,41.14000000000657,535.9423750985565
2058,41.160000000006576,529.0881757317566
2059,41.18000000000658,521.7790786155307
2060,41.20000000000658,514.0195803454743
2061,41.220000000006586,505.81457917752203
2062,41.24000000000659,497.1693711304783
2063,41.26000000000659,488.0896457195596
2064,41.280000000006595,478.5814813258223
2065,41.3000000000066,468.65134020668995
2066,41.3200000000066,458.3060631531501
2067,41.340000000006604,447.5528637995182
2068,41.36000000000661,436.3993225919938
2069,41.38000000000661,424.8533804225552
2070,41.400000000006614,412.9233319350467
2071,41.42000000000662,400.6178185106129
2072,41.44000000000662,387.9458209399244
2073,41.46000000000662,374.91665178991985
2074,41.48000000000663,361.5399474730642
2075,41.50000000000664,347.8256600273727
2076,41.52000000000664,333.78404861571556
2077,41.54000000000664,319.4256707531419
2078,41.560000000006646,304.76137327120006
2079,41.58000000000665,289.80228302844534
2080,41.60000000000665,274.5597973765306
2081,41.620000000006655,259.0455743914731
2082,41.64000000000666,243.27152287987235
2083,41.66000000000666,227.24979217002362
2084,41.680000000006665,210.9927616980369
2085,41.70000000000667,194.51303039921385
2086,41.72000000000667,177.82340591507636
2087,41.740000000006674,160.93689362656065
2088,41.76000000000668,143.86668552400837
2089,41.78000000000668,126.6261489246836
2090,41.80000000000668,109.22881504863598
2091,41.82000000000669,91.68836746380741
2092,41.84000000000669,74.018630411343
2093,41.86000000000669,56.233557022124366
2094,41.880000000006696,38.347217435583914
2095,41.9000000000067,20.373786831888665
2096,41.9200000000067,2.327533388602713
2097,41.940000000006705,-15.777193827056283
2098,41.96000000000671,-33.92597701925384
2099,41.98000000000671,-52.104341866769325
2100,42.000000000006715,-70.29776975735015
2101,42.02000000000672,-88.49171004215404
2102,42.04000000000672,-106.67159229928954
2103,42.060000000006724,-124.82283859552417
2104,42.08000000000673,-142.93087573530045
2105,42.10000000000673,-160.98114748627214
2106,42.12000000000673,-178.95912677066667
2107,42.14000000000674,-196.85032781187448
2108,42.16000000000674,-214.64031822577508
2109,42.18000000000674,-232.31473104642464
2110,42.200000000006746,-249.8592766758569
2111,42.22000000000675,-267.25975474788197
2112,42.24000000000675,-284.5020658959112
2113,42.260000000006755,-301.57222341498857
2114,42.28000000000676,-318.4563648083645
2115,42.30000000000676,-335.14076320911863
2116,42.320000000006765,-351.611838667508
2117,42.34000000000677,-367.8561692949033
2118,42.36000000000677,-383.86050225535814
2119,42.380000000006774,-399.6117645960537
2120,42.40000000000678,-415.09707390806375
2121,42.42000000000678,-430.3037488090858
2122,42.44000000000678,-445.2193192400028
2123,42.46000000000679,-459.83153656735317
2124,42.48000000000679,-474.12838348400885
2125,42.50000000000679,-488.09808370059494
2126,42.520000000006796,-501.72911142040545
2127,42.5400000000068,-515.0102005908145
2128,42.5600000000068,-527.9303539244186
2129,42.580000000006805,-540.4788516833873
2130,42.60000000000681,-552.6452602207477
2131,42.62000000000681,-564.4194402725764
2132,42.640000000006815,-575.791554995324
2133,42.66000000000682,-586.7520777427512
2134,42.68000000000682,-597.291799577214
2135,42.700000000006824,-607.401836510289
2136,42.72000000000683,-617.0736364679868
2137,42.74000000000683,-626.2989859760783
2138,42.76000000000683,-635.0700165612889
2139,42.78000000000684,-643.3792108644126
2140,42.80000000000684,-651.2194084616324
2141,42.82000000000684,-658.5838113906078
2142,42.840000000006846,-665.4659893781544
2143,42.86000000000685,-671.8598847665918
2144,42.88000000000685,-677.7598171361075
2145,42.900000000006855,-683.1604876207368
2146,42.92000000000686,-688.0569829158208
2147,42.94000000000686,-692.4447789750642
2148,42.960000000006865,-696.3197443955613
2149,42.98000000000687,-699.678143489426
2150,43.00000000000687,-702.516639040901
2151,43.020000000006874,-704.8322947480807
2152,43.04000000000688,-706.6225773486215
2153,43.06000000000688,-707.8853584290672
2154,43.08000000000688,-708.6189159176521
2155,43.10000000000689,-708.8219352606854
2156,43.12000000000689,-708.4935102828597
2157,43.14000000000689,-707.6331437320597
2158,43.160000000006896,-706.2407475094694
2159,43.1800000000069,-704.3166425860151
2160,43.2000000000069,-701.8615586063938
2161,43.220000000006905,-698.87663318216
2162,43.24000000000691,-695.3634108755639
2163,43.26000000000691,-691.3238418760332
2164,43.280000000006915,-686.7602803714168
2165,43.30000000000692,-681.6754826162919
2166,43.32000000000692,-676.0726046998558
2167,43.340000000006924,-669.9552000160995
2168,43.36000000000693,-663.3272164391703
2169,43.38000000000693,-656.1929932070043
2170,43.40000000000693,-648.5572575164946
2171,43.42000000000694,-640.4251208336483
2172,43.44000000000694,-631.8020749223459
2173,43.46000000000694,-622.6939875954967
2174,43.480000000006946,-613.1070981925444
2175,43.500000000006956,-603.0480127874376
2176,43.52000000000696,-592.5236991313399
2177,43.54000000000696,-581.5414813344981
2178,43.560000000006966,-570.1090342918476
2179,43.58000000000697,-558.2343778570605
2180,43.60000000000697,-545.9258707698957
2181,43.620000000006975,-533.1922043418326
2182,43.64000000000698,-520.0423959051103
2183,43.66000000000698,-506.48578203040796
2184,43.680000000006984,-492.53201151853494
2185,43.70000000000699,-478.1910381716071
2186,43.72000000000699,-463.4731133493011
2187,43.740000000006994,-448.38877831589076
2188,43.760000000007,-432.9488563838657
2189,43.780000000007,-417.16444486004184
2190,43.800000000007,-401.0469068001595
2191,43.820000000007006,-384.60786257806603
2192,43.84000000000701,-367.85918127566134
2193,43.86000000000701,-350.8129718998724
2194,43.880000000007016,-333.48157443299954
2195,43.90000000000702,-315.87755072285853
2196,43.92000000000702,-298.0136752192086
2197,43.940000000007025,-279.9029255630352
2198,43.96000000000703,-261.5584730353071
2199,43.98000000000703,-242.99367287190398
2200,44.000000000007034,-224.22205445145912
2201,44.02000000000704,-205.25731136291895
2202,44.04000000000704,-186.11329135967432
2203,44.060000000007044,-166.8039862071618
2204,44.08000000000705,-147.3435214308814
2205,44.10000000000705,-127.74614597181639
2206,44.12000000000705,-108.02622175627927
2207,44.140000000007056,-88.1982131872397
2208,44.16000000000706,-68.27667656422805
2209,44.18000000000706,-48.276249438926484
2210,44.200000000007066,-28.211639913594592
2211,44.22000000000707,-8.09761588949123
2212,44.24000000000707,12.051005727522845
2213,44.260000000007075,32.21936985700467
2214,44.28000000000708,52.39259410235707
2215,44.30000000000708,72.55577963044567
2216,44.320000000007084,92.69402206517492
2217,44.34000000000709,112.79242238779258
2218,44.36000000000709,132.83609783668913
2219,44.380000000007094,152.81019279946221
2220,44.4000000000071,172.69988969001764
2221,44.4200000000071,192.49041980349304
2222,44.4400000000071,212.167074141794
2223,44.460000000007106,231.71521420255186
2224,44.48000000000711,251.1202827243259
2225,44.50000000000711,270.36781438089224
2226,44.520000000007116,289.4434464174893
2227,44.54000000000712,308.332929221909
2228,44.56000000000712,327.02213682335514
2229,44.580000000007125,345.49707731202284
2230,44.60000000000713,363.74390317238596
2231,44.62000000000713,381.74892152321894
2232,44.640000000007134,399.4986042574195
2233,44.66000000000714,416.9795980747437
2234,44.68000000000714,434.1787344006123
2235,44.700000000007144,451.08303918419887
2236,44.72000000000715,467.67974256906285
2237,44.74000000000715,483.95628842964726
2238,44.76000000000715,499.9003437670275
2239,44.780000000007156,515.4998079573519
2240,44.80000000000716,530.7428218464916
2241,44.82000000000716,545.6177766844845
2242,44.840000000007166,560.1133228934306
2243,44.86000000000717,574.2183786625785
2244,44.88000000000717,587.9221383644242
2245,44.900000000007175,601.2140807857216
2246,44.92000000000718,614.0839771674104
2247,44.94000000000718,626.5218990475347
2248,44.960000000007184,638.5182259013492
2249,44.98000000000719,650.0636525728946
2250,45.00000000000719,661.1491964924264
2251,45.020000000007194,671.7662046742041
2252,45.0400000000072,681.9063604892476
2253,45.0600000000072,691.5616902077868
2254,45.0800000000072,700.7245693062561
2255,45.100000000007206,709.3877285338015
2256,45.12000000000721,717.5442597334098
2257,45.14000000000721,725.1876214128818
2258,45.160000000007216,732.3116440610303
2259,45.18000000000722,738.9105352046125
2260,45.20000000000722,744.9788842016488
2261,45.220000000007225,750.5116667669405
2262,45.24000000000723,755.5042492257438
2263,45.26000000000723,759.9523924917133
2264,45.280000000007234,763.8522557654023
2265,45.30000000000724,767.2003999497559
2266,45.32000000000724,769.9937907792169
2267,45.340000000007244,772.2298016592309
2268,45.36000000000725,773.9062162131174
2269,45.38000000000725,775.0212305334571
2270,45.40000000000725,775.5734551353256
2271,45.420000000007256,775.5619166089018
2272,45.44000000000726,774.9860589691682
2273,45.46000000000726,773.8457447006166
2274,45.480000000007266,772.1412554950763
2275,45.50000000000727,769.8732926809872
2276,45.52000000000728,767.0429773426462
2277,45.54000000000728,763.6518501281676
2278,45.560000000007285,759.7018707451156
2279,45.58000000000729,755.1954171429793
2280,45.60000000000729,750.1352843818934
2281,45.620000000007295,744.5246831872148
2282,45.6400000000073,738.3672381898123
2283,45.6600000000073,731.6669858521401
2284,45.680000000007304,724.4283720804092
2285,45.70000000000731,716.6562495233985
2286,45.72000000000731,708.3558745586893
2287,45.74000000000731,699.5329039673462
2288,45.76000000000732,690.1933912983042
2289,45.78000000000732,680.3437829239683
2290,45.80000000000732,669.990913788779
2291,45.820000000007326,659.1420028527353
2292,45.84000000000733,647.8046482321223
2293,45.86000000000733,635.9868220399314
2294,45.880000000007335,623.6968649287169
2295,45.90000000000734,610.9434803388745
2296,45.92000000000734,597.7357284555832
2297,45.940000000007345,584.0830198778983
2298,45.96000000000735,569.9951090037326
2299,45.98000000000735,555.4820871347148
2300,46.000000000007354,540.5543753051588
2301,46.02000000000736,525.2227168396265
2302,46.04000000000736,509.4981696438163
2303,46.06000000000736,493.3920982337466
2304,46.08000000000737,476.9161655084554
2305,46.10000000000737,460.0823242716726
2306,46.12000000000737,442.90280850816276
2307,46.140000000007376,425.3901244206731
2308,46.16000000000738,407.5570412336511
2309,46.18000000000738,389.4165817701352
2310,46.200000000007385,370.98201280844006
2311,46.22000000000739,352.26683522548626
2312,46.24000000000739,333.28477393384617
2313,46.260000000007395,314.0497676197876
2314,46.2800000000074,294.5759582898151
2315,46.3000000000074,274.87768063340724
2316,46.320000000007404,254.96945120985853
2317,46.34000000000741,234.86595746732394
2318,46.36000000000741,214.58204660235876
2319,46.38000000000741,194.1327142684281
2320,46.40000000000742,173.5330931420454
2321,46.42000000000742,152.7984413553624
2322,46.44000000000742,131.94413080420807
2323,46.460000000007426,110.98563534072856
2324,46.48000000000743,89.93851885993126
2325,46.50000000000743,68.81842328958432
2326,46.520000000007435,47.64105649305659
2327,46.54000000000744,26.422180094813452
2328,46.56000000000744,5.177597238407403
2329,46.580000000007445,-16.076859713091647
2330,46.60000000000745,-37.32534152416758
2331,46.62000000000745,-58.551994471285674
2332,46.640000000007454,-79.74097275443677
2333,46.66000000000746,-100.87645092548817
2334,46.68000000000746,-121.9426363229556
2335,46.70000000000746,-142.9237815027578
2336,46.72000000000747,-163.8041966544616
2337,46.74000000000747,-184.56826199249005
2338,46.76000000000747,-205.20044011173135
2339,46.780000000007476,-225.68528829697132
2340,46.80000000000748,-246.00747077556142
2341,46.82000000000748,-266.1517709027326
2342,46.840000000007485,-286.10310326898065
2343,46.86000000000749,-305.8465257189668
2344,46.88000000000749,-325.3672512714114
2345,46.900000000007495,-344.6506599295023
2346,46.9200000000075,-363.68231037138634
2347,46.9400000000075,-382.447951510389
2348,46.960000000007504,-400.9335339146672
2349,46.98000000000751,-419.12522107609726
2350,47.00000000000751,-437.00940051829014
2351,47.020000000007514,-454.5726947337335
2352,47.04000000000752,-471.8019719401806
2353,47.06000000000752,-488.68435664653043
2354,47.08000000000752,-505.20724001858355
2355,47.100000000007526,-521.358290035207
2356,47.12000000000753,-537.1254614256014
2357,47.14000000000753,-552.4970053785345
2358,47.160000000007535,-567.461479014578
2359,47.18000000000754,-582.0077546125873
2360,47.20000000000754,-596.1250285818501
2361,47.220000000007545,-609.8028301715483
2362,47.24000000000755,-623.031029909394
2363,47.26000000000755,-635.7998477615254
2364,47.280000000007554,-648.0998610059946
2365,47.30000000000756,-659.9220118124164
2366,47.32000000000756,-671.2576145206075
2367,47.340000000007564,-682.0983626113104
2368,47.36000000000757,-692.436335362367
2369,47.38000000000757,-702.2640041839836
2370,47.40000000000757,-711.574238627026
2371,47.420000000007576,-720.360312058569
2372,47.44000000000758,-728.6159069992319
2373,47.46000000000758,-736.3351201171434
2374,47.480000000007585,-743.5124668736918
2375,47.50000000000759,-750.1428858165351
2376,47.52000000000759,-756.2217425156863
2377,47.5400000000076,-761.7448331388086
2378,47.560000000007605,-766.7083876622017
2379,47.58000000000761,-771.1090727143028
2380,47.60000000000761,-774.9439940488774
2381,47.620000000007614,-778.2106986454157
2382,47.64000000000762,-780.9071764346244
2383,47.66000000000762,-783.0318616472432
2384,47.680000000007624,-784.5836337847946
2385,47.70000000000763,-785.561818211228
2386,47.72000000000763,-785.9661863647918
2387,47.74000000000763,-785.796955589834
2388,47.760000000007636,-785.0547885886
2389,47.78000000000764,-783.7407924934705
2390,47.80000000000764,-781.856517560447
2391,47.820000000007646,-779.403955485068
2392,47.84000000000765,-776.3855373423094
2393,47.86000000000765,-772.8041311523842
2394,47.880000000007655,-768.6630390747399
2395,47.90000000000766,-763.9659942328965
2396,47.92000000000766,-758.7171571731545
2397,47.940000000007664,-752.9211119605474
2398,47.96000000000767,-746.5828619157762
